,S/L,S/M,S/H,B/L,B/M,B/H,high_ret,low_ret,SMB,HML,MOM
216,0.11817933645126955,0.07586688553614054,,0.15244525552883476,0.08244563243332896,0.0791479653038226,0.15797935158777193,0.01806054990360488,,,0.13991880168416704
217,0.1344368365828056,0.08890279930946846,,0.15669177578242077,0.08136610984616821,0.07809861188122447,0.16427703150380973,0.013393463871772952,,,0.15088356763203678
218,0.14873648070586162,0.07632979674159807,0.05799141184715203,0.173279254116665,0.05450282138750621,0.07386355227795577,0.16471050558505954,0.011523378181492037,-0.00619597949583843,0.09508038534870943,0.1531871274035675
219,0.14332935344722128,0.07073440332814573,0.06628946621793168,0.15733801215645607,0.07134106320128836,0.06428528431543984,0.15631078155169742,0.0059902204768525966,-0.00420371222662852,0.08504630753515291,0.15032056107484482
220,0.17528941367963258,0.07216604936469508,0.06889720172972352,0.17496803488158463,0.0462845047286986,0.07018859169577023,0.16229588874128265,0.010832665730761437,0.008303844489332565,0.10558582756786172,0.1514632230105212
221,0.16700272138353187,0.06514637476328065,0.06469839436360075,0.139135883638638,0.0286191963523056,0.04906835081166428,0.13597005494436468,-0.0018631898734812833,0.02667468656926847,0.0961859299234524,0.13783324481784595
222,0.16865145662100534,0.06555436761209067,0.07506851661532606,0.10780008640997793,0.03152076803586201,0.04266113499453116,0.11893252862689387,-0.0024288486007794036,0.04243078380268365,0.07936094571056304,0.12136137722767328
223,0.19192950896120797,0.07468397266791461,0.08421958888615237,0.12203745014342829,0.05530344912399485,0.05801551506183736,0.1357296151607682,0.012812569521231746,0.03849221872867148,0.08586592757832326,0.12291704563953645
224,0.18585740520376726,0.07440589849794771,0.10380852210463995,0.14194220766581628,0.07006507576731635,0.0701428038212445,0.14513899623223783,0.02731895018371316,0.027307246183992592,0.07692414347184953,0.11782004604852467
225,0.1798667596415896,0.07400156138369321,0.11174893750108846,0.14601622698798675,0.06499486523166907,0.06922939656292591,0.13492436886916026,0.01270815148390698,0.028458923247929827,0.072452326282781,0.12221621738525328
226,0.156222306379582,0.06323937401731758,0.08540659005118788,0.13132994386186891,0.04600922434345205,0.061786968151059836,0.13419822870342948,0.012775157236624163,0.021914044697235555,0.0701793460196016,0.12142307146680532
227,0.17623914941028726,0.07024005192617068,0.10179323646893271,0.15156281959491186,0.07916470918807307,0.08063155155057221,0.1421481825053633,0.021099929561251667,0.01230445249061117,0.0726885904928471,0.12104825294411162
228,0.17177045425214366,0.06679440018425507,0.1051264090410783,0.17673865424406768,0.06493426349810606,0.07885574974460402,0.15921008476290133,0.03358868047069279,0.007720865330233084,0.0822634748552645,0.12562140429220853
229,0.16847469762034958,0.056187012556077665,0.050171383840028415,0.16329873260288996,0.08591131432680969,0.06886627183512246,0.14911504130984649,0.016471607706323627,-0.014414408249455488,0.10636788727404435,0.13264343360352285
230,0.1600660070366879,0.05510924786069353,0.061753045959450366,0.1605284333080641,0.08714731828729884,0.0641503992747268,0.14195412396274437,0.01904538682537348,-0.011632616671085963,0.09734549755528744,0.1229087371373709
231,0.1553414197919419,0.061359437681261245,0.06523277857365367,0.16157692915790026,0.08600717339920254,0.07447701983532301,0.14725396264122398,0.021266617997690692,-0.013375828781856308,0.08860427527043274,0.12598734464353328
232,0.14994999269806222,0.05965178954528085,0.07079885854288172,0.17389518286619418,0.09888138127472954,0.08665374896157986,0.15561188027324555,0.03076843174078952,-0.02634322410542625,0.08319628402989741,0.12484344853245602
233,0.13463900559712563,0.05243174168626837,0.060069010462841015,0.16232763074717899,0.07490258023875462,0.0719664053433889,0.1404895787885487,0.012362583507877055,-0.02068561952769582,0.08246561026903737,0.12812699528067165
234,0.12950320313464928,0.04506419630498364,0.05746346989315183,0.16392694732884594,0.06307893850999062,0.06564654901927666,0.13311129780431633,0.008518138020942104,-0.020207188508442817,0.08516006577553334,0.12459315978337422
235,0.12455375453675266,0.04785536154460808,0.06049439689839055,0.16520242691993073,0.07534196367974938,0.06397648096974541,0.1309888319107692,0.015687714273408166,-0.023872452863224758,0.0826426517942737,0.11530111763736105
236,0.11236161474449056,0.05249599411568468,0.05578961640588486,0.17214686187558428,0.08384521820697403,0.0730296876939289,0.13891012796760127,0.024168323300571386,-0.03612484750347569,0.07784458626013054,0.11474180466702988
237,0.16034733770099407,0.08555856628457731,0.07199873645411518,0.18080955396373288,0.09812022628748318,0.08492637417467132,0.14623604415148725,0.025728597338766878,-0.015317171328733586,0.09211589051797023,0.12050744681272037
238,0.1404928749803115,0.07865324248004574,0.05339041237037797,0.1602859759534241,0.11336575382063337,0.08442520431655345,0.14270065840861917,0.040058774322590536,-0.02851346808662525,0.08148161712340207,0.10264188408602865
239,0.11073027756682685,0.062491812695222554,0.03215587554086162,0.13085620589913827,0.08688304085350082,0.05424988762778748,0.1301629126257134,0.03545209859502206,-0.022203722859171854,0.07759036014865801,0.09471081403069133
240,0.08692836832545593,0.06624184601319842,0.05054513665881517,0.08626320062742796,0.07744599116248296,0.04067191597713834,0.10054998085311798,0.027264455838020573,-0.00022191892319324558,0.0409872581584652,0.0732855250150974
241,0.08978571460106351,0.050955034105141836,0.03997106906361216,0.08269925517879934,0.08057889781422335,0.05302348083269621,0.11349976355112938,0.02663716658476077,-0.01186327201863379,0.03974520994177723,0.08686259696636861
242,0.09210946699826017,0.05742118136150652,0.044700789714762,0.06451571332894283,0.06856199027465015,0.05725980223419007,0.11402050029506106,0.02450907223402458,0.0012979774122485466,0.027332294189125472,0.08951142806103647
243,0.10864197732768043,0.08058186438862616,0.06536511616593131,0.06898709987995713,0.07998256456977737,0.07215934626335031,0.11586206480220615,0.03359700091424262,0.011153315723051033,0.02005230738917796,0.08226506388796354
244,0.09515810437636779,0.05079482790289698,0.05386757495015127,0.036546016583424656,0.06111540426722205,0.05026757024929136,0.09488945116493183,0.003100586501667825,0.017297172043159323,0.013784487880174903,0.09178886466326401
245,0.11381149598607314,0.06843042813689613,0.061506138760378526,0.05506122917496922,0.0668971682917548,0.05343676164195121,0.10818190911606272,0.00440998111968069,0.022784301258224192,0.026964912379356304,0.10377192799638203
246,0.07665367089009277,0.033663880724537965,0.05144055272022866,0.05729427877638585,0.04306143675810075,0.027087362820855637,0.09426943255398543,-0.025116165496215363,0.011438341993172382,0.027710017062697156,0.1193855980502008
247,0.07012239159620798,0.026966371212612965,0.04005626949762456,0.031000161525186563,0.042508351168344005,0.02704526117825314,0.08871402619216992,-0.021454863741927586,0.012197086144887272,0.017010511222758422,0.11016888993409751
248,0.08436133690700996,0.046859384946720255,0.04110082339494482,0.04032797006625585,0.04867212126825642,0.05594040118418232,0.10094890245369821,-0.0013329283142302572,0.009127017576660144,0.013824041197069335,0.10228183076792847
249,0.06465499578988912,0.051900778910206294,0.0370354703262833,0.031054650340822745,0.05850440579795478,0.08002511733995583,0.11704528228855955,0.016556156321174197,-0.005330976150784879,-0.010675470767763637,0.10048912596738535
250,0.04584023303398452,0.03304497365679642,0.024065421512995937,0.06104773845925556,0.012562402442752982,0.0656490661603407,0.07874019306039659,-0.017735373591399744,-0.01210285961952412,0.00858674190995172,0.09647556665179634
251,0.04567565309307642,0.034629941181566905,0.024264021706819128,0.012290301645858755,0.03286502312332675,0.0603817926023336,0.09398234585289929,-0.0066932341251637545,-0.00032250046335222105,-0.013339929785108777,0.10067557997806305
252,0.043467071216591914,0.04526094152873861,0.024805708992146472,0.01500318339770808,0.035592573466859005,0.08669299727938068,0.08892102860169408,-0.017985981724053572,-0.007918344135490252,-0.02651422582861358,0.10690701032574765
253,0.04513810448845253,0.043840851682884666,0.02002995189420623,0.01872883387860001,0.026963470508837743,0.09618745215952433,0.09744830202038296,-0.021432217377291913,-0.010956949493806219,-0.02617523284333901,0.11888051939767487
254,0.04366121453842227,0.0395765477279651,0.006459737378063698,-0.0033764287375294025,0.01278598959148575,0.08338547940702906,0.08371150011777005,-0.03403625010794964,-0.0010325135388447766,-0.024780215492099945,0.11774775022571969
255,0.05187387861051988,0.04850151015600296,0.011105708447084365,0.002160286416407431,0.01694312435717932,0.11218176414362649,0.10577225077810021,-0.027780887798191718,-0.0066013592345353506,-0.03462665378189177,0.13355313857629192
256,0.06958933456672714,0.06118727704357977,0.011517915295134677,0.007630584683572914,0.024622994630187717,0.11850279079264042,0.11119832559605831,-0.019072309258462344,-0.002820614400319825,-0.026400393418737525,0.13027063485452067
257,0.05637839967414871,0.05503384653153665,-0.009218074822028771,-0.01643385205718583,-0.0028635542794395175,0.10058278850103565,0.09168608897268889,-0.03712111178895261,0.006969596406415431,-0.025710083031022,0.12880720076164148
258,0.04567431564303546,0.04688947384380367,-0.021685008372259392,-0.03628657683744499,-0.03303603851778705,0.10581998450728791,0.09567186820331115,-0.0433709083020305,0.011460470654174623,-0.03737361866471903,0.13904277650534164
259,0.031314359169134165,0.01903750018448857,-0.04954814172523165,-0.06733315853218776,-0.07092667924935793,0.08308782724530797,0.0808622903663568,-0.07259998761404152,0.018658576054876266,-0.03477924244156495,0.1534622779803983
260,0.031112988336530076,0.029306455960227823,-0.0333600707494903,-0.0592894100928664,-0.0359480423777576,0.09558153941725007,0.08014135446718414,-0.058576317843110376,0.008905095533547179,-0.04519894521204805,0.13871767231029453
261,0.029748549441766546,0.02546744706743265,-0.016516569855517284,-0.04633447494338634,-0.03202891572894148,0.08496928380576979,0.07331078150035512,-0.050711325205272176,0.01069784450674665,-0.04251931972593616,0.1240221067056273
262,0.02335542016239117,0.0417332407197251,-0.012663033878709515,-0.03479826665585054,-0.042069689134256814,0.07649480432432122,0.0732095386290284,-0.053958768510436315,0.017599592823064295,-0.037637308469535544,0.12716830713946473
263,0.028260660907520378,0.0385514248598068,0.002819317435269932,-0.022629255962263967,-0.034315781252023246,0.0789589995562008,0.07799357523848327,-0.04478687433461851,0.01587248028689451,-0.03807345602310716,0.12278044957310177
264,0.02466983365350995,0.055187025435323084,-0.010898311211430466,-0.023863828324995142,-0.0429756572452652,0.07007404812026283,0.06893797964674467,-0.05237634793838006,0.021907995109133358,-0.029184865790158776,0.12131432758512473
265,0.0297902811987823,0.05419810459533089,-0.02697188102878326,-0.012270799511152801,-0.050131258953970304,0.06910338521353512,0.06769501444277595,-0.05775127420209744,0.016771726005639306,-0.012306011248561184,0.1254462886448734
266,0.05086031909528384,0.06202280643093921,-0.029493269591028385,-0.010119143186198956,-0.04431469389800703,0.08886754872942755,0.0741077903663262,-0.06448619613818371,0.016318714763324367,-0.009316551614657144,0.1385939865045099
267,0.0017535667685952198,0.003981891739372545,-0.06257448944901221,-0.02186272637502813,-0.07423570553492928,0.06821411845474759,0.04258358429776985,-0.10439316371024172,-0.00965157249527821,-0.012874394306084143,0.14697674800801158
268,-0.01546032416990727,-0.0036902797907706246,-0.06652066786562981,-0.03268610568663341,-0.10277341341980764,0.03528256033762407,0.029591168854826315,-0.1204227333294125,0.004835228980836423,-0.00845416116426747,0.15001390218423882
269,-0.04146380437721806,-0.017943965297388745,-0.06621828211250436,-0.040242894988317325,-0.11884305117316916,0.07605184870808349,0.05241659071747292,-0.12862008898541816,-0.014197318111236052,-0.04577013298055726,0.18103667970289108
270,-0.013574987630623257,-0.035626846719787095,-0.04819637044039189,-0.016091777679177,-0.07443244352967048,0.08378811898957088,0.04674486457399658,-0.10611177909684444,-0.030220700857175212,-0.03262925692948962,0.152856643670841
271,-0.010862204861167521,-0.006061313808040752,-0.03979153430092993,0.003190818179214057,-0.0681477193089318,0.06558227467578444,0.04588227673156882,-0.09084189999119717,-0.01911347550540163,-0.016731063528403985,0.136724176722766
272,-0.023695103244475203,-0.02003515462678078,-0.0512034920170479,-0.0051350330516563404,-0.08168777250275006,0.05709155671957155,0.047135802305345746,-0.09876880508373195,-0.021734167017823013,-0.017359100499327595,0.1459046073890777
273,-0.03868540761718913,-0.0385973559007875,-0.06922539954695316,-0.006806440211214322,-0.07196358995942921,0.06365454109745426,0.04431263051563885,-0.10150733943661307,-0.04379755799724684,-0.01996049468945228,0.1458199699522519
274,-0.03431030169919229,-0.01101733596476128,-0.0559628995226592,0.013080614023776334,-0.047932333845480714,0.08670024713675963,0.05037575576551605,-0.09085438076901604,-0.051046354833889335,-0.025983517644758192,0.1412301365345321
275,-0.05491480118953705,-0.030572560607877608,-0.07255661340077375,-0.00451826908389125,-0.06810266129113317,0.0754836222183431,0.03641766582076144,-0.11183249687565679,-0.053635555680502364,-0.03118003954549882,0.14825016269641822
276,-0.025508623601650102,0.00031517279321893814,-0.054898057353492444,0.02854460884734859,-0.04655247320244506,0.10242678003997262,0.06376030053378097,-0.07843206678693494,-0.05483680794893325,-0.022246368720390843,0.1421923673207159
277,-0.018135564362976413,0.0004600573263829138,-0.05315112580552082,0.04473619094759649,-0.05266070922734823,0.10179288492246437,0.07952030504086645,-0.06797915900391722,-0.054898333161608984,-0.011020566266161737,0.14749946404478367
278,-0.04847945577972489,-0.011204063512260025,-0.06467386509210217,0.029286045145707155,-0.06867464953410708,0.07411761374561386,0.05545264908752969,-0.07989426863266483,-0.053028797913767,-0.014318579643764715,0.13534691772019453
279,-0.07621438822082403,-0.030428382538337198,-0.08597710084947643,0.02117230979567917,-0.10027226275694198,0.025986920992175196,0.02103960758033487,-0.10895315384944652,-0.046502279879850006,0.002474050716078185,0.1299927614297814
280,-0.08313425931199317,-0.00012552630764833586,-0.08069627273558451,0.04215466986327943,-0.09079093423956508,0.03673527569631982,0.02714155357533841,-0.10701253182423169,-0.05068502322508673,0.0014907037952754769,0.1341540853995701
281,-0.0861770762210729,-0.025411819077099447,-0.08672917069533119,0.024531207352479274,-0.08953709035738326,0.06402943752309695,0.04667388536525927,-0.10473489416378924,-0.0657805401705655,-0.019473067848179693,0.15140877952904852
282,-0.12782519303388234,-0.07172883047710908,-0.13240948166239813,-0.022387551026829114,-0.11563134404862994,0.02170391949241243,0.0018683507733850593,-0.1400343305626961,-0.07188284319678098,-0.019753590945362873,0.14190268133608117
283,-0.13055409425907796,-0.06336400804377722,-0.1377283354173755,-0.024909297693665598,-0.10841074161235457,0.01993923787212081,-0.005574354733473346,-0.13824420767577705,-0.07275521209544376,-0.018837147203744437,0.1326698529423037
284,-0.11252271176083173,-0.07185985560255852,-0.11614905793891578,0.006124933337290575,-0.07152304328197753,0.048940686202574996,0.024089078356857526,-0.11673880339260784,-0.09469140052006468,-0.019594703343600188,0.14082788174946537
285,-0.10999741960405977,-0.0818621546134795,-0.10753774143838364,0.01951441481117506,-0.058609337537844475,0.02566905023330047,0.016984182793299593,-0.12861882463021299,-0.095323814387518,-0.004307156793900771,0.14560300742351256
286,-0.10710205691602262,-0.08664364490072807,-0.07981810405971507,0.02845220389555133,-0.05156774259640038,0.023654728581987937,0.01721304415589983,-0.1119845416706907,-0.09136766525253488,-0.011243238771372076,0.12919758582659052
287,-0.1091470045518995,-0.0771808298565732,-0.06428949851698165,0.03748224284238294,-0.023616825362997355,0.03373994558180389,0.024902514403889055,-0.09601008549168219,-0.09940756532888127,-0.0205576043871694,0.12091259989557124
288,-0.10041925974143731,-0.06581635029727716,-0.03497201095353348,0.0641842027917679,-0.00884812013837175,0.04824341642840475,0.04179697712387377,-0.07511761991564217,-0.1015957066913496,-0.024753231212270344,0.11691459703951594
289,-0.08047468930387626,-0.03749221375633794,-0.0080610264939772,0.09418019746132489,0.057287941776875954,0.08199522417290307,0.07741699774509186,-0.04302769064476072,-0.11983043098843177,-0.03011434476073862,0.12044468838985259
290,-0.07748715291127312,-0.03879187450491268,-0.01813777155487304,0.09212995665106206,0.039762829020519856,0.06688166591949365,0.06517827177816228,-0.04577071002524671,-0.11106375018737813,-0.017050545312415833,0.11094898180340898
291,-0.07859774843495894,-0.03671956217300472,-0.028794731303878093,0.09031314795026414,0.035137921160099006,0.08389259277717749,0.07602858752122574,-0.04761647138077081,-0.11781856793312745,-0.021691230978997098,0.12364505890199655
292,-0.09331062467058365,-0.05700662133651647,-0.04306441570771988,0.07087915157904293,0.03601570589074114,0.0801151239677549,0.07064447228172806,-0.05614206753169468,-0.12679721438411967,-0.029741090675787875,0.12678653981342275
293,-0.09475556585944908,-0.047102420944005435,-0.06176228224341612,0.08189805864029635,0.033176317511046834,0.09384165639681816,0.07584396905150897,-0.058966703942892155,-0.13751210053167734,-0.02246844068627738,0.13481067299440114
294,-0.09563510892730014,-0.035067110308853504,-0.0033479248175349507,0.08770427918784604,0.04678674799579907,0.09901013197647571,0.08059159090131646,-0.041315561451096355,-0.12251710107126981,-0.05179651844919743,0.12190715235241281
295,-0.09735468946508043,-0.02268739795031394,0.0013228786946513403,0.08930657058592298,0.06013463820675088,0.14861403963422148,0.10399765386403872,-0.020828377559191952,-0.1389248190492128,-0.07899251860401513,0.12482603142323068
296,-0.12277228603324014,-0.025318672702716757,0.006967741384756,0.08461990308734153,0.05157783070217639,0.1430828387823911,0.09626923283524866,-0.03973643194659883,-0.14013459664103664,-0.09410148155652284,0.1360056647818475
297,-0.11966246125698297,-0.002997319705471464,0.027530303737701916,0.09439604303954904,0.04984529016297318,0.14818699281628092,0.10011365099067368,-0.02421463291745671,-0.12918593441451856,-0.10049185738570837,0.12432828390813039
298,-0.10566206506194269,-0.004635934833490759,0.04224748350953178,0.09999704239230948,0.056718735680507,0.15312464137870874,0.10547836984930764,-0.021586800298827747,-0.12596364527914228,-0.10051857377893686,0.1270651701481354
299,-0.07159130391589696,0.0073348971295840865,0.05535545091398434,0.11194574902690406,0.04878424161942072,0.10848416709269927,0.10207074752536036,-0.026329607056103408,-0.09270503787045087,-0.06174258644783826,0.12840035458146376
300,-0.06616394814837921,-0.021803449032018737,0.03289739233084577,0.06464113031478148,0.049646949449537785,0.08243679157817631,0.09610408308957438,-0.032409236676808624,-0.08393162539734925,-0.05842850087130991,0.128513319766383
301,-0.06880382858018953,-0.04691408942284891,0.0160908599023689,0.025039275584593287,0.022067996180067904,0.07117321551198041,0.07640174674908955,-0.051669993859574506,-0.0726358484591037,-0.06551431420497278,0.12807174060866405
302,-0.0888699882992307,-0.05951383840143986,-0.006367250178372088,0.016752713212350785,0.012394308765722532,0.04930395804910567,0.05521901670286128,-0.07332982613838068,-0.07773401896874055,-0.05752699147880676,0.12854884284124196
303,-0.07316203119295145,-0.057742479761542606,0.00873852646029338,0.03398264914159567,0.019113190707807155,0.03881100631742366,0.059276391515154486,-0.07546150396586986,-0.0713576102203424,-0.04336445741453641,0.13473789548102433
304,-0.08274317388427449,-0.063621181764074,0.0025532638445083756,0.025012296848838992,0.0034419837231771783,0.005730846732578186,0.043998923014566704,-0.08544650754382646,-0.05933207303614482,-0.03300749380626103,0.12944543055839317
305,-0.07583048595535385,-0.05770670236822597,0.008605720302318275,0.03062466491003201,0.012709273423175639,0.007985086748160359,0.047729364893454106,-0.07617449252764252,-0.058750164367543184,-0.03089831404790024,0.12390385742109664
306,-0.13265054848872282,-0.09876794852474523,-0.035483061700724135,-0.001729520428953887,-0.047332624861265625,-0.034828235851742405,-0.009008467213830302,-0.13262676496259587,-0.06100372585741008,-0.03203438568260508,0.12361829774876557
307,-0.11571209483998894,-0.08438892058577942,-0.025827037345325345,0.017357117068149335,-0.029168267805610274,-0.004377160335982117,0.01895979851614807,-0.09631074783649281,-0.06991324723255023,-0.034075390045266066,0.11527054635264088
308,-0.10485706693891572,-0.06012402808945174,-0.03661492529209867,0.012505225832155709,-0.017800332177614633,0.039253465526486626,0.02792064399564063,-0.07346083278997743,-0.07851812650049796,-0.04749519067057398,0.10138147678561807
309,-0.07096502606429243,-0.04962570027051058,0.00915859722473709,0.02068622830765634,0.020719766878195357,0.058743319720512825,0.052442374689137525,-0.06618770671531748,-0.07052714800547683,-0.05909035735094301,0.11863008140445501
310,-0.04178720793626224,-0.048617031465375535,0.024074541037894966,0.04585269846138061,0.041584200962720204,0.06187242475360187,0.08028493151127326,-0.03435403168013742,-0.07187967418048184,-0.040940737633189235,0.11463896319141068
311,-0.048136022225682674,-0.05808344821285737,0.016781158045932824,0.044790907647004524,0.02479273316788869,0.027067108600859386,0.05513521809200247,-0.04895199755331371,-0.062029687269453265,-0.023596690612735182,0.10408721564531617
312,-0.01365659705259639,-0.019892726049833328,0.06462257313220085,0.05971439343200133,0.035568432166021687,0.03263951722411141,0.06151529893921759,-0.02457667771690918,-0.03228303093078776,-0.02560214698845366,0.08609197665612676
313,-0.03267917673594065,-0.03247412661384788,0.056216268314263726,0.030121626072989394,0.026078176194895088,0.00923374489838569,0.04481391023052259,-0.03916660961549923,-0.02479019406726499,-0.034003781937800334,0.08398051984602183
314,-0.034632082486330214,-0.02942251212593279,0.03860972310425687,0.024668297170108874,-0.004549622289749436,-0.002423611556876602,0.03644442251238854,-0.05294735571633145,-0.014379978277162992,-0.02307494843180081,0.08939177822871999
315,-0.048268723376553566,-0.02877777861915587,0.035168032150461645,-0.012821887646003715,-0.016120953462834466,-0.007168224438152791,0.024614035352961198,-0.06729539225928079,-0.0019224680994189385,-0.044545209367433065,0.09190942761224198
316,-0.05668796348097644,-0.03546425437614319,0.018207902103305376,-0.018339714265707276,-0.021320785378549898,-0.0062575098467702005,0.02269424360822458,-0.07322722311960497,-0.009342102087595627,-0.043489035001609444,0.09592146672782956
317,-0.06521153621365869,-0.054582669166837086,-0.021120608711102693,-0.02534828008607603,-0.053042262744293196,-0.03448317103471107,-0.005979326482428594,-0.10225413334886486,-0.00934703340883939,-0.01747801827696048,0.09627480686643627
318,-0.07517338624862324,-0.09621614868704213,-0.048906115820727195,-0.048617184813701295,-0.08577135505372405,-0.0846463856490357,-0.04263094630659267,-0.13856610133648764,-0.0004202417466438457,0.0048809652037191745,0.09593515502989497
319,-0.09508522479657373,-0.11572837443831008,-0.05729464029443326,-0.06687084222216506,-0.10910162641816874,-0.10488804884147047,-0.05998401016989065,-0.15061380210819902,0.004250759317495745,0.00011331105858246315,0.09062979193830838
320,-0.10201028711095411,-0.11230260202420674,-0.0508613375334857,-0.05591697588408091,-0.10314673254575277,-0.08346002901608278,-0.05179692546723589,-0.131418003962582,-0.007550163074243346,-0.01180294822273327,0.07962107849534611
321,-0.09983022131033718,-0.11324882833459061,-0.05419853505984935,-0.058958092106703726,-0.10630952984608101,-0.09000370537874282,-0.055928852857993386,-0.1316198426800276,-0.0040020857910831875,-0.007293036489224372,0.07569098982203422
322,-0.08548974900815304,-0.1070532171196183,-0.05167627871175522,-0.033614258662908,-0.09393167859196591,-0.0727235848051938,-0.03301742682668842,-0.11743396135171771,-0.014649907593152947,0.0026479279229439864,0.08441653452502929
323,-0.10002837207863864,-0.12499150326731395,-0.055999418614359475,-0.06249133688934133,-0.12121481102940833,-0.10293389926257462,-0.06252799399422257,-0.13845074120981476,0.0018735844070040808,-0.0017931955455229298,0.0759227472155922
324,-0.11104815955429978,-0.13982268580846852,-0.07651086999393196,-0.08303261139000147,-0.1158798166058136,-0.12259716236456113,-0.05662431974083483,-0.1426815463112646,-0.001957374998774686,0.0025136307070959124,0.08605722657042976
325,-0.11439805550242671,-0.12408394193258947,-0.09244166854464851,-0.09062533286645706,-0.12214092346676306,-0.14627385002137686,-0.06582798885899263,-0.160304986640981,0.009372146791644081,0.016846065098570784,0.09447699778198837
326,-0.11728765185223063,-0.13435436815021196,-0.10832499361810637,-0.09339960248858602,-0.12951366776075104,-0.16316751741008956,-0.0746193302808385,-0.17591629389712626,0.008704591346292548,0.030402628343689647,0.10129696361628776
327,-0.11840220305847952,-0.11605608393363095,-0.11214144070705329,-0.10528643900515658,-0.1335973675075274,-0.16936015676395771,-0.0841905278152682,-0.17791551906516143,0.02054807852582599,0.028906477703687455,0.09372499124989322
328,-0.12852724070057733,-0.10618790610250964,-0.1151472880918222,-0.09859007719295694,-0.12970559037900914,-0.17027614160100052,-0.08015059178601171,-0.17239465310217716,0.016236458092685785,0.02915305589964423,0.09224406131616546
329,-0.11615571826807518,-0.08707728736033243,-0.10635822445752881,-0.08475487653423032,-0.11062155096407253,-0.15749944146030442,-0.06929951176825683,-0.15992552406464525,0.01442821295755696,0.03147353555776386,0.09062601229638842
330,-0.1412737026534304,-0.10209081400149898,-0.11685594272333091,-0.08959087257649044,-0.13613654779639991,-0.18338594988758417,-0.06769659102468574,-0.17789325707283252,0.016297636960738063,0.034688658690497115,0.11019666604814678
331,-0.16805726949726535,-0.11755125871934058,-0.13653719008788426,-0.0865713722852043,-0.1555023994081244,-0.20740097987188244,-0.075105096025701,-0.20023483908115375,0.00910967775357363,0.04465476408864852,0.12512974305545277
332,-0.123024624062895,-0.09349319545495606,-0.10676703614607577,-0.06444308761157568,-0.10890690850405729,-0.1528605375579173,-0.06746864335368523,-0.15293362549890682,0.0009752260032078047,0.036079931014761174,0.0854649821452216
333,-0.12229841411429089,-0.08650220380675203,-0.1161361491415558,-0.08033297317319829,-0.09659372902694119,-0.15582263234800586,-0.06443727433714998,-0.14513453228086762,0.0026041891618488883,0.03466369710103623,0.08069725794371764
334,-0.11114354323740805,-0.07222426116600134,-0.13051681222157413,-0.06358814808069901,-0.09884071420566759,-0.11934567015180213,-0.03768582942580063,-0.13208454546551526,-0.010703361395604932,0.037565395527634604,0.09439871603971464
335,-0.08786561976493004,-0.05931637436285707,-0.12282904525159347,-0.039522301291122185,-0.06345261462208213,-0.1099126274805577,-0.01666317889187341,-0.10648733596019733,-0.0190411653285395,0.052676875838049475,0.08982415706832392
336,-0.02580063644018753,-0.009324015721545786,-0.08205234563782679,-0.00476150623765627,-0.017784578382186954,-0.06879917654138372,0.014623351223621715,-0.06689843591031872,-0.008610578879444383,0.06014468975068335,0.08152178713394043
337,-0.02570519490612407,-0.02812460308430472,-0.08406207572350631,-0.0036298471307274175,-0.04448728934414796,-0.08249559693476301,-0.01035369124482982,-0.08539027093708564,-0.0024263801014322364,0.06861131531070891,0.07503657969225581
338,-0.025147274630081155,-0.05578331536289647,-0.09592077482224116,-0.013863794066584372,-0.07199483339830451,-0.11089932641363083,-0.030858390859124438,-0.11106190533771959,0.0066355296877669764,0.08390451626960324,0.08020351447859515
339,-0.029390038045073175,-0.061590695413004326,-0.10467624492480321,0.00758039214906326,-0.06438457013095084,-0.12898163395243084,-0.0273813224938462,-0.12028806716946656,-0.0032903888161874215,0.10592411649061206,0.09290674467562036
340,-0.05349156401121389,-0.07423122590919741,-0.10363709811018325,-0.009967875838698854,-0.08747053427679836,-0.1562619321382052,-0.04508883320818814,-0.14208245289109436,0.007446818074369296,0.09821979519923785,0.09699361968290622
341,-0.053550348806624196,-0.05669616757885977,-0.0752260719513946,-0.0022182017166321624,-0.06637186094977907,-0.14542711433993966,-0.023169865189328762,-0.13094586613662523,0.009514862889824095,0.08244231788403894,0.10777600094729647
342,-0.040698172956840015,-0.04859481187868098,-0.06297384631664472,0.0041325999836210325,-0.051747287479119185,-0.10948298770400677,-0.013755045064163765,-0.10134991755390657,0.00161028134911307,0.06794563052371624,0.0875948724897428
343,-0.0329445885873114,-0.03583169489451139,-0.045709800545890626,0.017178532545197547,-0.05532684645047406,-0.06570248699322785,0.016618210868160004,-0.0823531255253645,-0.0035450943764030254,0.04782311574850231,0.09897133639352451
344,-0.03870269259551253,-0.033790022576710106,-0.039860000207161246,0.01904968072392978,-0.02559864390422307,-0.050983581541551734,0.013797639978938871,-0.07300117415644074,-0.01827339021917962,0.03559528493856512,0.08679881413537961
345,-0.03778698023325489,-0.02505550631567254,-0.04141978685777415,0.02861310889943612,-0.026938300658745546,-0.05761448697099592,0.015938586322260084,-0.07473820142604089,-0.01610753155879874,0.044930201247475654,0.09067678774830097
346,-0.03778698023325489,-0.02505550631567254,-0.04141978685777415,0.02861310889943612,-0.026938300658745546,-0.05761448697099592,0.015938586322260084,-0.07473820142604089,-0.01610753155879874,0.044930201247475654,0.09067678774830097
